smiles,group,drugbank
O=C(O)c1ccc(CN2C[C@@H]3C[C@H]2CN3Cc2ccc(Oc3ccc(-c4ncco4)cc3)cc2)cc1,test,-1
C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12,test,-1
CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,test,-1
Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,test,-1
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nnc2ccccn12,test,-1
COc1cc(COC(=O)CCCCCCC(C)C)ccc1O,test,-1
C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,test,-1
CC(=O)c1nn(CC(=O)N2C[C@H](F)CC2C(=O)Nc2cccc(Br)n2)c2ccc(-c3cnc(C)nc3)cc12,test,-1
CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,test,-1
NC(Cc1ccc(OCC[18F])cc1)C(=O)O,test,-1
C[C@]1(C(=O)N(CCCC(=O)O)Cc2cccc(Cl)c2)CCN1C(=O)c1csc2ccccc12,test,-1
CC(Nc1ncnc2[nH]cnc12)c1nc2ccc(F)cc2c(=O)n1-c1ccccc1,test,-1
O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,test,-1
CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,test,-1
COC(=O)C1(OC(=O)c2cncn2[C@H](C)c2ccccc2)CC1,test,-1
CN1CCN(C(=O)C2C3CCC(O3)C2C(=O)O)CC1,test,-1
[2H]C([2H])([2H])NC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,test,-1
O=C(O)c1ccc(C2C[C@@H]2c2ccc(OCc3c(-c4c(Cl)cccc4Cl)noc3C3CC3)cc2Cl)cc1,test,-1
CNC(=O)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,test,-1
O=C(NO)c1cnc(N2C[C@H]3[C@H](NCc4ccc5cc(F)ccc5n4)[C@H]3C2)nc1,test,-1
[18F]c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,test,-1
CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,test,-1
O=C(O)c1ccc(CCCc2c(CCNS(=O)(=O)Cc3ccccc3C(F)(F)F)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1,test,-1
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I,test,-1
O=C(O)CS,test,-1
NC(=O)c1cccc2c(N[C@H](CN3CCC3)c3ccc(Cl)c(C(F)(F)F)c3)ncnc12,test,-1
Cc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,test,-1
C[S+]([O-])CCCCC(=NOS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,test,-1
COc1cc(F)c(C(C)C)cc1C1=C(CN2C(=O)O[C@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2C)CC(C)(C)CC1,test,-1
O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,test,-1
O=C(CCc1ccc(CNC(C(=O)OC2CCCC2)C2CCCCC2)cn1)NO,test,-1
CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,test,-1
Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,test,-1
O=C(O)CNC(=O)c1ccccc1I,test,-1
COc1cccc(-c2ccc(NC(=O)C3=C(C(=O)O)CCC3)c(F)c2)c1,test,-1
CCCCCc1cccc(CC(=O)O)c1,test,-1
Cc1ccc(C(=O)NC2CC2)cc1-n1ncc(C(=O)c2cccc(C#N)c2)c1N,test,-1
O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2Cl)nc1)NO,test,-1
C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1,test,-1
COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,test,-1
CNc1ccc(-c2nc3ccc([18F])cc3s2)cc1,test,-1
CC(C)(Cc1ccc(F)cc1)NC(=O)C(CCC(=O)O)NC(=O)c1ccc(-c2ccccc2)cc1,test,-1
CC(=O)O[C@H]1CC(C)(C)C(=C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C(=O)C[C@@]23O[C@]2(C)C[C@@H](O)CC3(C)C)[C@](C)(O)C1,test,-1
CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F,test,-1
O=c1oc2cc(O)ccc2c2ccc(O)cc12,test,-1
COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@H]4[C@@H](C2)N(C)CC[C@]314,test,-1
Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(N(CCCl)CCCl)cc4)cn3C)cn2C)cc1C(=O)NCCC(=N)N,test,-1
CCOCCOC(=O)/C=C/c1ccc(OC)cc1,test,-1
CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(C(=O)NC(C)(C)C)cc3)nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)n2)cc1,test,-1
CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)n2)cc1,test,-1
OCc1cc(O)c2c(O)c3c(O)cccc3c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2c1,test,-1
CC(=O)Oc1cccc(O)c1,test,-1
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)C=Cc2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,test,-1
CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,test,-1
C[C@]12CC[C@@H]3[C@H]4CC[C@@](C)(O)C[C@H]4CC[C@H]3[C@@H]1CCC2C(=O)Cn1cc(C#N)cn1,test,-1
CC1CN2CC(=O)Nc3ccc(Cl)cc3C2(c2ccccc2)O1,test,-1
CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,test,-1
O=c1[nH]c(=S)[nH]c(-c2ccccc2)c1Cc1c(O)ccc2ccccc12,test,-1
COc1ccc([C@@]23Oc4cc(OC)cc(OC)c4[C@]2(O)[C@H](O)C(C(=O)N(C)C)[C@H]3c2ccccc2)cc1,test,-1
COc1ccc([C@@]23Oc4cc(OC)cc(OC)c4[C@]2(O)[C@H](O)C(C(N)=O)[C@H]3c2ccccc2)cc1,test,-1
CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,test,-1
CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,test,-1
CCOCCO[C@@H]1CC[C@@H](C[C@@H](C)[C@@H]2CC(=O)C(C)=CC(C)[C@@H](O)C(OC)C(=O)C(C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](OC)C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)C[C@H]1OC,test,-1
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,test,-1
COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(O)cc1C(NC(C)=O)CC2,test,-1
C[C@@H]1OC(c2cc(Cl)ccc2O)=N[C@H]1[C@H](O)CC(=O)O,test,-1
C[C@@H]1OC(c2cc(Cl)ccc2O)=N[C@H]1C(=O)C(O)C(O)NC(CO)CO,test,-1
C[C@@H]1OC(c2ccccc2O)=N[C@H]1[C@H](O)CC(=O)O,test,-1
C[C@@H]1OC(c2ccccc2O)=N[C@H]1C(=O)C(O)C(O)NC(CO)CO,test,-1
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,test,-1
O=C(O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,test,-1
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,test,-1
C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,test,-1
C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,test,-1
CC/C=C\C/C=C\C[C@@H](O)/C=C/C=C\C/C=C\CCCC(=O)O,test,-1
CC1=CCC2CC1C2(C)C,test,-1
C=C1CCC2CC1C2(C)C,test,-1
CCc1c2[nH]c(c1C)Cc1[nH]c(c(C)c1C(C)=O)Cc1[nH]c(c(CCC(=O)O)c1C)/C(CC(=O)OC)=c1\[nH]/c(c(C)c1C(=O)NCCS(=O)(=O)O)=C\2,test,-1
CCOC(=O)c1ccccc1O,test,-1
CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C,test,-1
Cc1coc2c1c(O)c(O)c1c3c(ccc12)C(C)(C)CCC3,test,-1
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,test,-1
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,test,-1
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1,test,-1
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,test,-1
CC1=C2CC(=O)CCC2=C2C(c3ccc(N(C)C)cc3)C[C@@]3(C)[C@@H](CC[C@@]34CCCO4)C2C1,test,-1
O=C1OCCc2oc(O)cc21,test,-1
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,test,-1
COc1cc(CCC(C)=O)ccc1O,test,-1
COc1cc([C@@H]2c3cc4c(cc3Cc3coc(O)c32)OCO4)cc(OC)c1OC,test,-1
CCOc1ccc(Nc2ccc(C(=C3C=C/C(=[N+](/CC)Cc4cccc(S(=O)(=O)O)c4)C=C3C)c3ccc(N(CC)Cc4cccc(S(=O)(=O)[O-])c4)cc3C)cc2)cc1,test,-1
CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,test,-1
CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C,test,-1
C=CC[C@@]12CCCN1C(=O)CNC2=O,test,-1
CC(C)(C)NCc1cc(C(C)(C)C)cc(-c2cnc(C(F)(F)F)c(F)c2)c1O,test,-1
NC(=O)Nc1ccc(OC(F)(F)F)cc1,test,-1
CC1=C(/C=C\C2=CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)CC1,test,-1
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,test,-1
C=C/C=C/C=C\CCC(C)=O,test,-1
C=C/C=C/C=C/CCC(C)=O,test,-1
CSc1nc2[nH]nc([N+](=O)[O-])c(=O)n2n1,test,-1
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc2nc(NC3CCN(C4CCCC4)CC3)sc2c1,test,-1
Nc1nnc(Sc2ncc([N+](=O)[O-])s2)s1,test,-1
Cn1cc(-c2cnc3cnn(S(=O)(=O)c4cnc5ccc(-c6cnn(C)c6)cn45)c3c2)cn1,test,-1
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2nc(C(F)(F)F)nc2C1,test,-1
Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)C4CNCCCO4)cc3)cc21,test,-1
COCCOc1cnc2ccn(C(C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1,test,-1
COc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1OC1CCCC1,test,-1
CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1,test,-1
O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,test,-1
NCCNCCN1CC1,test,-1
Cc1cc(O)c2c(ccc3c(O)c4c(O)cccc4c(O)c32)c1,test,-1
O=C1C(O)c2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1,test,-1
Cc1cc(C)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC4(C(=O)N5CCN(C(=O)C(N)CCC[N+](C)(C)C)CC5)CCOCC4)c3Cl)c2n1,test,-1
CC(=O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)[nH]n1,test,-1
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CCOC(=O)C(N)C(C)C)Cn1cnc2c(=O)[nH]c(N)nc21,test,-1
COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc3cc(-c4ccc5[nH]c(C6CCCN6C(=O)C(NC(=O)OC)C(C)C)nc5c4)ccc3c2)c[nH]1)C(C)C,test,-1
C#C[C@]1(CO)O[C@@H](n2cnc3c(N)nc(F)nc32)C[C@@H]1O,test,-1
Cc1cc(O)c(Cl)cc1C,test,-1
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2(Br)Br,test,-1
O=c1[nH]c(=NO)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,test,-1
CC(C)C(=O)OC[C@H]1O[C@@H](n2ccc(=NO)[nH]c2=O)[C@H](O)[C@@H]1O,test,-1
CCCCCCCCCCCCCCOCC(O)CO,test,-1
Cc1cc(O)c2ccccc2c1N,test,-1
CNC[C@@H]1OCCc2ccsc21,test,-1
CCCCNC(=O)OCC#CI,test,-1
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)C3C)n1,test,-1
N#CCC1CCN(c2nc(Nc3ccc(N4CCC(O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC1,test,-1
Nc1ncc2ncn(CC3(OC[PH](=O)(=O)O)CC3)c2n1,test,-1
CS(=O)(=O)CCCn1c(Cn2c(=O)n(CC(F)(F)F)c3ccncc32)cc2cc(Cl)ccc21,test,-1
CC(C)(C#Cc1ccc(-c2ccc(Cl)c3c(NS(C)(=O)=O)nn(CC(F)(F)F)c23)c(C(Cc2cc(F)cc(F)c2)NC(=O)Cn2nc(C(F)(F)F)c3c2C(F)(F)[C@@H]2C[C@H]32)n1)S(C)(=O)=O,test,-1
NCc1ccc2c(c1)nc(CN1C(=O)C3(CC3)c3ccc(F)cc31)n2CCCC(F)(F)F,test,-1
O=C1c2c(O)c(=O)ccn2N([C@@H]2c3ccccc3SCc3c2ccc(F)c3F)[C@@H]2COCCN12,test,-1
N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,test,-1
COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,test,-1
N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,test,-1
Cc1cc(CC(NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc2c[nH]nc12,test,-1
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H]([18F])[C@@H]2O,test,-1
O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,test,-1
Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccccc1,test,-1
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,test,-1
O=C(C(O)C(O)CO)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,test,-1
O=C(OCc1ccccc1)c1cccnc1,test,-1
CC(=O)[C@@]12O[C@](C)(c3ccccc3)O[C@@H]1C[C@H]1[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,test,-1
C[C@@H]1C[C@H]2[C@@H]3CC(F)=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)C1C(=O)COC(=O)C(C)(C)C,test,-1
O=C(O)CNC(=O)CNC(=O)CNC(=O)CS,test,-1
CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,test,-1
C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,test,-1
COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,test,-1
CCN(CC)CCOCCC1=CC[C@H]2C[C@@H]1C2(C)C,test,-1
CC(CN(C)C)OC(C)(c1ccccc1)c1ccc(Cl)cc1,test,-1
N#Cc1cccc(S(=O)(=O)N2C[C@H](NC3CCC3)CC2C(=O)NC(Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c1,test,-1
CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,test,-1
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCNC1=O)C(O)S(=O)(=O)O,test,-1
CC(C)CC(NC(=O)OCc1ccccc1)C(O)NC(C=O)Cc1cc[nH]c1O,test,-1
CCCCCC(=O)OCC(=O)C1[C@H](C)C[C@H]2[C@@H]3CC(F)=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,test,-1
COC1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CCC(c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,test,-1
CC[N+](C)(CC)CCOC(C)(c1ccccc1)C1CC2C=CC1C2,test,-1
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](O)[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,test,-1
CCC(C)C(=O)C(=O)O,test,-1
CSCCC(=O)C(O)O,test,-1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CC=C5CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)COP(=O)(O)O)O1,test,-1
CC(C)CC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,test,-1
NCCO[PH](=O)(=O)OC[C@H](O)CO,test,-1
COc1cc(OC)cc(OC)c1,test,-1
CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](OS(=O)(=O)O)[C@@H]1O[C@@H]1OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,test,-1
Clc1ccc(CC2=NCCN2)c2ccccc12,test,-1
Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1,test,-1
CN1C(C(=O)Nc2ccccn2)=C(OC(=O)/C=C/c2ccccc2)c2ccccc2S1(=O)=O,test,-1
Cn1sccc1=O,test,-1
CC(=O)Nc1ccc(O[13CH3])cc1,test,-1
Cc1cc(Cl)c(C(C)C)cc1O,test,-1
C[N+](C)(C)CC[18F],test,-1
O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,test,-1
Cc1cc(O)ccc1C(C)C,test,-1
CC(C)(CO)NCC(O)c1ccccc1,test,-1
CC(=O)O[C@]1(C(C)=O)CC[C@H]2C3=CC(Cl)=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,test,-1
O=Cc1cccnc1,test,-1
C#C,test,-1
OCC(O)C(O)C(O)C(O)CO,test,-1
CC1=CCCC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,test,-1
Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,test,-1
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C)C(C)(C)CCC1,test,-1
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2Br,test,-1
C/C=C/c1ccc(OC)cc1,test,-1
C=C1C2CCC(C2)C1(C)C,test,-1
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,test,-1
O=c1ccn([C@@H]2O[C@H](CO[PH](=O)(=O)O[PH](=O)(=O)O[PH](=O)(=O)O[PH](=O)(=O)OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,test,-1
CC1CCC(C(C)C)C(=O)C1,test,-1
Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,test,-1
CCCCCOC(C)=O,test,-1
CNC(=O)Oc1cccc2ccccc12,test,-1
CCc1ccc(C)c2ccc(C)c-2c1,test,-1
Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,test,-1
Oc1ccc(Cl)c2cccnc12,test,-1
O=P(O)(O)OC(CCO)CCO,test,-1
CCN(CC)CCOc1ccc(-c2nc3cc(Cl)ccc3s2)cc1,test,-1
COc1ccc(/C=C/C(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2OC)cc1O,test,-1
CC1(S(=O)(=O)O)CC(=O)c2ccccc2C1=O,test,-1
O=C(O)c1cc(=O)c2c3nc4ccccc4oc-3cc(=O)c2[nH]1,test,-1
Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1,test,-1
COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1,test,-1
COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,test,-1
O=S(=O)(O)c1ccc2c(c1)Nc1cc3nc4ccc(S(=O)(=O)O)cc4nc3cc1N2,test,-1
CCCCCCCCCCCCCCCCCCO,test,-1
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,test,-1
CC(=O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,test,-1
CC1=CCC(C(C)(C)O)CC1,test,-1
CC(=O)OC(C)(C)C1CC=C(C)CC1,test,-1
C/C(=C(\CCO)SS/C(CCO)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,test,-1
NS(=O)(=O)c1cc(C(=O)NN2C[C@H]3[C@H]4CC[C@H](C4)[C@H]3C2)ccc1Cl,test,-1
O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,test,-1
NC(=O)CCCCC1CCSS1,test,-1
O=C(NN=Cc1ccc(O)c(O)c1)c1cc2ccccc2cc1O,test,-1
O=S(=O)(O)CC(S)CS,test,-1
CCCCOc1ccc(C[N+]2(C)[C@H]3CC[C@@H]2C[C@H](OC(=O)C(CO)c2ccccc2)C3)cc1,test,-1
CN1c2cc(O)c(N=NC(N)=O)cc2CC1S(=O)(=O)O,test,-1
C[C@]12CC(=O)C3[C@@H](CC(Cl)=C4CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,test,-1
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,test,-1
COc1nsnc1NS(=O)(=O)c1ccc(N)cc1,test,-1
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,test,-1
c1ccc2c(c1)Sc1ccccc1N2CCN1CCCC1,test,-1
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,test,-1
CCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,test,-1
CCC(=O)O[C@H]1/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](OC(C)=O)[C@H](OC)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@H]1C,test,-1
N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,test,-1
CCOCC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,test,-1
CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4C(Cl)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C,test,-1
NCC(O)CC(=O)O,test,-1
CN[C@@H](C)[C@H](OC(=O)CCC(C)=O)c1ccccc1,test,-1
NCC(=O)NC(CCC(N)=O)C(=O)O,test,-1
NCC(=O)NC(Cc1ccc(O)cc1)C(=O)O,test,-1
COc1cc(S(=O)(=O)O)ccc1O,test,-1
C,test,-1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,test,-1
CCCCCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,test,-1
NC(=O)c1ccccc1OCC(=O)O,test,-1
CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,test,-1
CC(C)CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,test,-1
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,test,-1
O=C(O)CC(C(=O)O)C([PH](=O)(=O)O)[PH](=O)(=O)O,test,-1
CC(=O)OCC(COC(C)=O)OC(C)=O,test,-1
Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,test,-1
Cc1c[nH]c2ncnc(N3CCC(CN)(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c12,test,-1
